date,vol_regime,zscore,delta_beta_abs,pos_baseline,ret_baseline_rebuilt,pos_regime_rule,ret_regime_rule
2023-05-22,low,1.7414891344479853,0.0052141371901930356,0,0.0,0,0.0
2023-05-23,low,0.494022463352576,0.0002326579858369371,0,-0.0,0,-0.0
2023-05-24,low,1.5793001442133345,0.009979667067255393,0,0.0,0,0.0
2023-05-25,low,0.8850957888307989,0.007222378417369946,0,-0.0,0,-0.0
2023-05-26,low,0.796559487257035,0.0077467820208425575,0,0.0,0,0.0
2023-05-30,low,0.3534251428697533,0.008279613183884926,0,0.0,0,0.0
2023-05-31,low,1.4366559588847905,0.005080695424484194,0,0.0,0,0.0
2023-06-01,low,1.8508679478689174,0.0024017926465300654,-1,-0.00045,-1,-0.00045
2023-06-02,low,1.1880990807713736,0.004085534968232274,-1,0.01115903708902621,-1,0.01115903708902621
2023-06-05,low,1.3006727120509551,0.001009145756762475,-1,0.022355699205263938,-1,0.022355699205263938
2023-06-06,low,0.7581207610322399,0.017537238095756802,0,-0.01461925883404277,0,-0.01461925883404277
2023-06-07,low,1.5343143541025257,0.006703758380491642,0,0.0,0,0.0
2023-06-08,low,1.1632153223973958,0.0033326533387250112,0,-0.0,0,-0.0
2023-06-09,low,0.26851357753451177,0.004390399761205366,0,-0.0,0,-0.0
2023-06-12,low,0.8720583013815462,2.747967583993649e-05,0,0.0,0,0.0
2023-06-13,low,1.4034909497130528,0.0090527323945091,0,0.0,0,0.0
2023-06-14,low,2.4941101981920513,0.010990119476168347,-1,-0.00045,-1,-0.00045
2023-06-15,low,1.1768757580170217,0.009863894208335555,-1,0.03838967414552345,-1,0.03838967414552345
2023-06-16,low,1.2287968857700757,0.0014565398610737468,-1,-0.021556588571960876,-1,-0.021556588571960876
2023-06-20,low,-0.47014256719381503,0.00867540626882679,0,0.020238951158527453,0,0.020238951158527453
2023-06-21,low,-1.6677123222508854,0.013937757380680038,0,-0.0,0,-0.0
2023-06-22,low,-1.6860299668748133,0.023437466469038437,0,-0.0,0,-0.0
2023-06-23,low,-2.3530721756491872,0.0008604143697283906,1,-0.00045,1,-0.00045
2023-06-26,low,-2.897262535491345,0.004696942848842145,1,-0.055427161170871306,1,-0.055427161170871306
2023-06-27,low,-1.9955107663988967,0.00010555574278758861,1,0.047074690444911554,1,0.047074690444911554
2023-06-28,low,-1.2565932755948073,0.0074256913109505,1,0.024499502378921054,1,0.024499502378921054
2023-06-29,low,-0.8262454940872491,0.00952201304709721,0,0.031114667038636912,0,0.031114667038636912
2023-06-30,low,-0.7237949946815271,0.0055745204040333896,0,0.0,0,0.0
2023-07-03,low,0.4165661950082301,0.005819866285878161,0,0.0,0,0.0
2023-07-05,low,1.045687852833095,0.014083114395429419,0,0.0,0,0.0
2023-07-06,low,1.5036442912102421,0.005011767934278932,0,0.0,0,0.0
2023-07-07,low,1.1824053237036989,0.004661611797571963,0,-0.0,0,-0.0
2023-07-10,low,2.0635842108814706,8.345104478335585e-05,-1,-0.00045,-1,-0.00045
2023-07-11,low,1.8595172031754874,0.004659658340936179,-1,-0.00356117638913168,-1,-0.00356117638913168
2023-07-12,low,1.8879750247124254,0.00721631601334094,-1,-0.011430254951470441,-1,-0.011430254951470441
2023-07-13,low,2.2671926548870984,0.0022373352766473786,-1,-0.07627683500567256,-1,-0.07627683500567256
2023-07-14,low,2.5360478866911818,0.03458177290700615,-1,-0.03613747466689045,-1,-0.03613747466689045
2023-07-17,low,2.1536776272579297,0.012507121133898291,-1,0.01236924158286332,-1,0.01236924158286332
2023-07-18,low,1.9922038027596394,0.0007322374271987453,-1,-0.002064680285722967,-1,-0.002064680285722967
2023-07-19,low,1.9038861289068536,0.007039631683480652,-1,-0.01413278068051077,-1,-0.01413278068051077
2023-07-20,low,1.5813161691634037,0.016507989987986527,-1,0.022391139904355296,-1,0.022391139904355296
2023-07-21,low,1.345545752564361,0.00856509221940227,-1,0.013956681733344984,-1,0.013956681733344984
2023-07-24,low,1.464259595600457,0.20623582816311758,-1,-0.019913381744598207,-1,-0.019913381744598207
2023-07-25,low,1.430643268053558,0.0037597357726597558,-1,-0.011318610633374042,-1,-0.011318610633374042
2023-07-26,low,1.3801559548379874,0.0016482805742739082,-1,-0.0093246540812318,-1,-0.0093246540812318
2023-07-27,low,1.0772443557964408,0.00646896552766818,-1,0.03244924631427279,-1,0.03244924631427279
2023-07-28,low,1.1087124931722516,0.03960482304776325,-1,-0.014726206539266904,-1,-0.014726206539266904
2023-07-31,low,1.1224888242456343,0.007851709640108506,-1,-0.01174107796111638,-1,-0.01174107796111638
2023-08-01,low,0.8444541841414008,0.0028749742383951116,0,0.027276211254390958,0,0.027276211254390958
2023-08-02,low,0.5567260803229103,0.04269342398145426,0,-0.0,0,-0.0
2023-08-03,low,0.1984854149487247,0.008068328925184387,0,-0.0,0,-0.0
2023-08-04,low,-0.045370119682028934,0.005560506300979817,0,-0.0,0,-0.0
2023-08-07,low,-0.2783901036550154,0.01170412228205997,0,-0.0,0,-0.0
2023-08-08,low,-0.2542880134645875,0.0031778751720306087,0,0.0,0,0.0
2023-08-09,low,-0.5248357425038436,0.057184153578569985,0,-0.0,0,-0.0
2023-08-10,low,-0.5558347878752906,0.002235004525465545,0,0.0,0,0.0
2023-08-11,low,-0.4705651007771011,0.0070964493266401085,0,0.0,0,0.0
2023-08-14,low,-0.46941714452754557,0.02145543969359931,0,0.0,0,0.0
2023-08-15,low,-0.8249628799843293,0.0036612615522648717,0,-0.0,0,-0.0
2023-08-16,low,-0.7591153096180971,0.004056459928075684,0,0.0,0,0.0
2023-08-17,low,0.09671278697984713,0.00019886992035722528,0,0.0,0,0.0
2023-08-18,low,-0.18789682588737278,0.03701880633800836,0,-0.0,0,-0.0
2023-08-21,low,0.0249559588008505,0.0028453542046413816,0,0.0,0,0.0
2023-08-22,low,-0.1950806574250972,0.00013294706866684436,0,-0.0,0,-0.0
2023-08-23,low,0.17962670365765052,0.007200024310119124,0,0.0,0,0.0
2023-08-24,low,-0.014877263747212002,0.011213950879059409,0,-0.0,0,-0.0
2023-08-25,low,0.11946593005055646,0.010410717418866788,0,0.0,0,0.0
2023-08-28,low,0.49727796995323303,0.006583499068431253,0,0.0,0,0.0
2023-08-29,low,0.5156543543509616,0.018119113578059842,0,0.0,0,0.0
2023-08-30,low,0.5638100304360721,0.014917988493144962,0,-0.0,0,-0.0
2023-08-31,low,1.4115336710636082,0.021705739632419396,0,0.0,0,0.0
2023-09-01,low,1.214539356773133,0.016181385801166348,0,-0.0,0,-0.0
2023-09-05,low,1.1253233029690985,0.012733379979541715,0,-0.0,0,-0.0
2023-09-06,low,1.2350168298010238,0.001835568082171779,0,0.0,0,0.0
2023-09-07,low,0.83269310884444,0.008995722257025385,0,-0.0,0,-0.0
2023-09-08,low,1.352271622985906,0.00584800670020269,0,0.0,0,0.0
2023-09-11,low,1.5010784992431094,0.015190346727525617,0,-0.0,0,-0.0
2023-09-12,low,1.0000883615854148,0.01338871888368276,0,-0.0,0,-0.0
2023-09-13,low,0.2588383849177562,0.009933686234653294,0,-0.0,0,-0.0
2023-09-14,low,0.1370831594430038,0.009763157308032122,0,-0.0,0,-0.0
2023-09-15,low,-0.2492316741209176,0.007659819116371702,0,-0.0,0,-0.0
2023-09-18,low,-0.45852429069174483,0.030972735932099482,0,-0.0,0,-0.0
2023-09-19,low,-1.1093414737429819,0.0004359793514654431,0,-0.0,0,-0.0
2023-09-20,low,-1.3451130536980214,0.008480162001539338,0,-0.0,0,-0.0
2023-09-21,low,-1.1521202152500039,0.029046463035491854,0,0.0,0,0.0
2023-09-22,low,-1.3960520964688394,0.008047011933348891,0,-0.0,0,-0.0
2023-09-25,low,-0.780942708537991,0.0071103102194536305,0,0.0,0,0.0
2023-09-26,low,-1.309159004018336,0.00886845567824146,0,-0.0,0,-0.0
2023-09-27,low,-1.587960487784529,0.010948034092125747,0,-0.0,0,-0.0
2023-09-28,low,-1.5867675334335074,0.003701669686084541,0,0.0,0,0.0
2023-09-29,low,-1.3904058830832056,0.005994714132569801,0,0.0,0,0.0
2023-10-02,low,-1.8775338966113708,0.0006437095561275807,1,-0.00045,1,-0.00045
2023-10-03,low,-2.397138654111329,0.0019623097056378214,1,-0.050877060208931256,1,-0.050877060208931256
2023-10-04,low,-2.053799180333627,0.018720970844422258,1,0.013291593038791554,1,0.013291593038791554
2023-10-05,low,-1.4478182375049993,0.005241690617189487,1,0.02572417283867401,1,0.02572417283867401
2023-10-06,low,-1.104518914510201,0.007963028340498779,1,0.030496372495503687,1,0.030496372495503687
2023-10-09,low,-0.7562155026526434,0.007967258817958012,0,0.014364910474153886,0,0.014364910474153886
2023-10-10,low,-0.5494775963795622,0.006572198489163128,0,0.0,0,0.0
2023-10-11,low,-0.3050272361699621,0.0023084409497304836,0,0.0,0,0.0
2023-10-12,low,-0.6230331662597745,0.003027179232014232,0,-0.0,0,-0.0
2023-10-13,low,-0.8954960065091028,0.02465816733066295,0,-0.0,0,-0.0
2023-10-16,low,-1.8690759196848352,0.02042269549983522,1,-0.00045,0,-0.0
2023-10-17,low,-1.2913199825036465,0.06151643793164241,1,0.033449113666141235,0,0.0
2023-10-18,low,-1.407953158277396,0.0027590832236294993,1,-0.015358938947073809,0,-0.0
2023-10-19,low,-1.1079200881056448,0.00016071894818803223,1,0.025152099985178863,0,0.0
2023-10-20,low,-1.6344860372207457,0.010438677643050731,1,-0.02009012040620594,0,-0.0
2023-10-23,low,-2.8983691535229807,0.015435451010947787,1,-0.03912202997903541,1,-0.00045
2023-10-24,low,-1.694195284473419,0.06417109244804764,1,0.10050067882687451,1,0.10050067882687451
2023-10-25,low,-1.7284443245759693,0.04852948937152357,1,0.0007887439638833288,1,0.0007887439638833288
2023-10-26,low,-1.9958501766394332,0.01116947870529228,1,-0.03507587037794402,1,-0.03507587037794402
2023-10-27,low,-1.881475257943634,0.02930552595675917,1,-0.008363425881070323,1,-0.008363425881070323
2023-10-30,low,-1.6977219231984773,0.013376058469681817,1,0.013954250877896111,1,0.013954250877896111
2023-10-31,low,-1.571521834605168,0.0031905119172048746,1,0.0022780541609849787,1,0.0022780541609849787
2023-11-01,low,-1.795032172760931,0.013340258869629196,1,-0.016926383616473525,1,-0.016926383616473525
2023-11-02,mid,-0.6335895774575039,0.02825081524329165,0,0.07799268290766755,0,0.07799268290766755
2023-11-03,mid,-0.4474100698097854,0.038457732553640156,0,0.0,0,0.0
2023-11-06,mid,-0.4305849261047202,0.008837508241242187,0,0.0,0,0.0
2023-11-07,mid,-0.24265564715864418,0.006605484354045732,0,0.0,0,0.0
2023-11-08,mid,-0.31582525982989734,0.003492753292047457,0,-0.0,0,-0.0
2023-11-09,mid,-0.39534743380254106,0.03627973934896511,0,0.0,0,0.0
2023-11-10,mid,-0.32410846185682995,0.01647581764357331,0,0.0,0,0.0
2023-11-13,mid,0.16285134551982475,0.011388645900678673,0,0.0,0,0.0
2023-11-14,mid,0.09037082354183334,0.005584543260882979,0,-0.0,0,-0.0
2023-11-15,mid,-0.7643153126764943,0.013780216766271058,0,-0.0,0,-0.0
2023-11-16,mid,-0.01060278702357116,0.019958107427970884,0,0.0,0,0.0
2023-11-17,mid,-0.3918196288624841,0.010348786317110559,0,-0.0,0,-0.0
2023-11-20,mid,-0.26749934241956186,0.05659920552917708,0,0.0,0,0.0
2023-11-21,mid,0.6356376306647117,0.032722793052867294,0,0.0,0,0.0
2023-11-22,mid,-0.14532137760745042,0.015061816445452458,0,-0.0,0,-0.0
2023-11-24,mid,0.1890358967410761,0.010521313350856265,0,0.0,0,0.0
2023-11-27,mid,-0.4270104007086632,0.0018367973769842783,0,-0.0,0,-0.0
2023-11-28,low,-0.5299794682338215,0.006963733184458087,0,0.0,0,0.0
2023-11-29,low,-0.4482040783542393,0.0018170960148227167,0,0.0,0,0.0
2023-11-30,low,-0.6979157163002522,0.005863358840290656,0,-0.0,0,-0.0
2023-12-01,low,-0.25422750446800435,0.0019960681500940103,0,0.0,0,0.0
2023-12-04,low,-2.190944905614368,0.01408577485199014,1,-0.00045,1,-0.00045
2023-12-05,low,-3.220525016551255,0.027906412204035336,1,-0.02344761489451955,1,-0.02344761489451955
2023-12-06,low,-2.7112721899135206,0.01617618369314111,1,-0.007637228733807663,1,-0.007637228733807663
2023-12-07,low,-2.0250970517236557,0.0027521178744751573,1,0.013844921289336887,1,0.013844921289336887
2023-12-08,low,-1.6355757784197296,0.00011965079168407833,1,0.030139228088782995,1,0.030139228088782995
2023-12-11,low,-0.8671867165344791,0.009056017375671632,0,-0.010126747460465374,0,-0.010126747460465374
2023-12-12,low,-0.9106667647345139,0.00810317624819501,0,-0.0,0,-0.0
2023-12-13,low,-1.0456584538496942,0.003544599462761311,0,0.0,0,0.0
2023-12-14,low,-1.2190678773064583,0.006484738906633258,0,-0.0,0,-0.0
2023-12-15,low,-0.7696117048356057,0.006580968546359256,0,0.0,0,0.0
2023-12-18,low,-1.124500653038879,0.005177633393300796,0,-0.0,0,-0.0
2023-12-19,low,-0.8438182114297522,0.0020248163553734377,0,0.0,0,0.0
2023-12-20,low,-1.5754576605841424,0.00025391563641519177,0,-0.0,0,-0.0
2023-12-21,low,-1.3676793570424086,0.010525384195390286,0,0.0,0,0.0
2023-12-22,low,-0.400055930663673,0.004738092189077059,0,0.0,0,0.0
2023-12-26,low,0.17708578583000836,0.0028552831526840183,0,0.0,0,0.0
2023-12-27,low,1.3422440735032024,0.00019642214318693618,0,0.0,0,0.0
2023-12-28,low,1.7724471057278508,0.006875219409108957,-1,-0.00045,-1,-0.00045
2023-12-29,low,1.1530135947129239,0.0032997156103616865,-1,0.04268915505240484,-1,0.04268915505240484
2024-01-02,low,0.6843119468011101,0.010263196627950388,0,-0.020956423734035924,0,-0.020956423734035924
2024-01-03,low,0.6874561116384849,0.011560677061280278,0,-0.0,0,-0.0
2024-01-04,low,0.478241289743162,0.022033200933365915,0,0.0,0,0.0
2024-01-05,low,-0.10043414393479787,0.002467234155471343,0,-0.0,0,-0.0
2024-01-08,high,-2.508758127110594,0.004758805688166223,1,-0.00045,0,-0.0
2024-01-09,high,-2.2816282352822177,0.12717610143930735,1,-0.019440955881899848,0,-0.0
2024-01-10,high,-2.448673145175502,0.002690490761827369,1,-0.029251501662692553,0,-0.0
2024-01-11,high,-2.5712390464709656,0.002450750308741645,1,-0.04732495155966625,0,-0.0
2024-01-12,high,-1.9379607455220602,0.006349777073057061,1,-0.028408428193293644,0,-0.0
2024-01-16,high,-1.9306514989715546,0.029487160618183572,1,-0.013325418012212997,0,-0.0
2024-01-17,high,-1.3026972051598302,0.00044110202164759915,1,0.0435790991513598,0,0.0
2024-01-18,high,-0.8906098555992203,0.007535849253131333,0,0.0056569747883197475,0,0.0
2024-01-19,high,-1.1054754285670156,0.0015103698658034403,0,-0.0,0,-0.0
2024-01-22,high,-0.4412508887183921,0.0059722292566048996,0,0.0,0,0.0
2024-01-23,high,-0.9690311212798307,0.014426226255071506,0,-0.0,0,-0.0
2024-01-24,high,-0.9919281990341231,0.0016980551494966134,0,-0.0,0,-0.0
2024-01-25,high,-0.742017254141315,0.0003367479824817332,0,0.0,0,0.0
2024-01-26,high,-0.7098059276326202,0.002575161294661621,0,0.0,0,0.0
2024-01-29,high,-0.852514222028015,0.020362625421434744,0,0.0,0,0.0
2024-01-30,high,-0.5864381151279825,0.005452073678868574,0,0.0,0,0.0
2024-01-31,high,-0.7350543274299105,0.004436828575202556,0,-0.0,0,-0.0
2024-02-01,high,-0.8249656535154847,0.0035720540938188883,0,-0.0,0,-0.0
2024-02-02,high,-0.8703344542223775,0.0011724873077164633,0,-0.0,0,-0.0
2024-02-05,high,-0.808976393282202,0.0052843345065259895,0,-0.0,0,-0.0
2024-02-06,high,-0.7817241673654737,0.0013748421329409233,0,0.0,0,0.0
2024-02-07,high,-0.9712889587860006,0.00019127932706708428,0,-0.0,0,-0.0
2024-02-08,high,0.052106961954439784,0.006226082246630016,0,0.0,0,0.0
2024-02-09,high,0.3815491312117224,0.027048265190380283,0,0.0,0,0.0
2024-02-12,high,0.5643334730943785,0.029058127130652034,0,0.0,0,0.0
2024-02-13,high,0.24768255654853957,0.024741888534773993,0,-0.0,0,-0.0
2024-02-14,high,0.9548252372371272,0.004739136945087097,0,0.0,0,0.0
2024-02-15,high,0.04013898564792277,0.03651215310148992,0,-0.0,0,-0.0
2024-02-16,high,-0.45419269285796354,0.0001656518473889257,0,-0.0,0,-0.0
2024-02-20,high,-0.328680773442831,0.003843093525504715,0,0.0,0,0.0
2024-02-21,high,-1.0272490047622214,0.0007518845035423549,0,-0.0,0,-0.0
2024-02-22,high,0.7010210333490183,0.007637594804306591,0,0.0,0,0.0
2024-02-23,high,0.2623146448485083,0.019017816841888635,0,-0.0,0,-0.0
2024-02-26,high,0.7812813185229606,0.0049565527994641645,0,0.0,0,0.0
2024-02-27,high,1.0109387498325932,0.08793369326585121,0,0.0,0,0.0
2024-02-28,high,-0.4502157668459465,0.02176939795930455,0,-0.0,0,-0.0
2024-02-29,high,1.9054958933775326,0.006751449903744211,-1,-0.00045,0,0.0
2024-03-01,high,2.1256842326887964,0.026804283921757044,-1,-0.03312492703131303,0,0.0
2024-03-04,high,2.8267768857985307,0.009661464166658806,-1,-0.13199491466828148,0,0.0
2024-03-05,high,0.465776489388963,0.17242492551916744,0,0.1272533445882666,0,-0.0
2024-03-06,high,2.281643222301768,0.08509393903475249,-1,-0.00045,0,0.0
2024-03-07,high,2.3104820566560225,0.03978015798797818,-1,-0.025856235583825608,0,0.0
2024-03-08,high,2.690391560834763,0.005365422349033366,-1,-0.06797115858818237,0,0.0
2024-03-11,high,1.7768040469075395,0.006526570102252327,-1,0.03724201930194759,0,-0.0
2024-03-12,high,2.4841402553217056,0.02009135812606555,-1,-0.08581386910562404,0,0.0
2024-03-13,high,2.6971323100767934,0.014490903422304413,-1,-0.07784722341848767,0,0.0
2024-03-14,high,2.2522561659090004,0.013812069968647256,-1,0.018728317494543838,0,-0.0
2024-03-15,high,2.718505114874189,0.025060207700431603,-1,-0.10211614131499365,0,0.0
2024-03-18,high,1.5822105209866673,0.034163638666159235,-1,0.12024862773428907,0,-0.0
2024-03-19,high,2.046008627670961,0.04263589526568867,-1,-0.061130527073509335,0,0.0
2024-03-20,high,1.4176392778139397,0.04664978325769842,-1,0.04138459160089286,0,-0.0
2024-03-21,high,1.921221000649832,0.03507733146876091,-1,-0.08159351979920196,0,0.0
2024-03-22,high,1.7252217796504095,0.026753345358717207,-1,0.013596630196885569,0,-0.0
2024-03-25,high,1.8018927765881083,0.005135254653489962,-1,-0.09177376532811055,0,0.0
2024-03-26,high,1.7018360702972843,0.06276787749633228,-1,-0.010740018739792901,0,0.0
2024-03-27,high,1.7414469423053218,0.005505703829006059,-1,-0.03286445837186144,0,0.0
2024-03-28,high,0.8291589374905787,0.01681944731675533,0,0.13705658736612158,0,-0.0
2024-04-01,high,0.6902359362122976,0.0024158194894645657,0,-0.0,0,-0.0
2024-04-02,high,1.034830445463754,0.005579248094776723,0,0.0,0,0.0
2024-04-03,high,0.9910109187858783,0.02465431533523499,0,0.0,0,0.0
2024-04-04,high,0.5926929264369732,0.010124462817835855,0,-0.0,0,-0.0
2024-04-05,high,-0.07840156353300372,0.001639543065486082,0,-0.0,0,-0.0
2024-04-08,high,-0.4208133899973622,0.013901378202675785,0,-0.0,0,-0.0
2024-04-09,high,-0.4019851966719574,0.017102007753551973,0,0.0,0,0.0
2024-04-10,high,-0.11815361930553656,0.0016656687022480465,0,0.0,0,0.0
2024-04-11,high,-0.17789767090692357,0.0054779407344887066,0,0.0,0,0.0
2024-04-12,high,-0.04208229763922341,0.0010907520921965563,0,0.0,0,0.0
2024-04-15,high,-0.13660710376797192,0.004434529648823293,0,-0.0,0,-0.0
2024-04-16,high,-0.8558293309801902,0.04602648452603919,0,-0.0,0,-0.0
2024-04-17,high,-0.8680348031080369,0.01745400699011923,0,0.0,0,0.0
2024-04-18,high,-1.3845057331725772,0.0007266095844007392,0,-0.0,0,-0.0
2024-04-19,high,-1.7616169083528512,0.008177732618073419,1,-0.00045,0,-0.0
2024-04-22,high,-1.277437927914632,0.0021481215867873438,1,0.061016989019932535,0,0.0
2024-04-23,high,-1.0760214171066187,0.029372116445743446,1,0.020391268642017256,0,0.0
2024-04-24,high,-1.0476704739744462,0.001709399929201938,1,-0.008028098388287656,0,-0.0
2024-04-25,high,-1.2357953006728053,0.004725595772233637,1,-0.024589680216298395,0,-0.0
2024-04-26,high,-0.6604949497811927,0.00021376430297470606,0,0.0497635190246827,0,0.0
2024-04-29,high,-0.5507467310812004,0.0030732442104175473,0,0.0,0,0.0
2024-04-30,high,-1.5391907411169652,0.0022738903541623667,0,-0.0,0,-0.0
2024-05-01,high,-1.1256360805701189,0.04735822695567915,0,0.0,0,0.0
2024-05-02,high,-0.41454260809163435,0.0035691965335327147,0,0.0,0,0.0
2024-05-03,high,-0.6205326861536785,0.006125820142760086,0,-0.0,0,-0.0
2024-05-06,high,-0.2722151085707641,0.007229068445441467,0,0.0,0,0.0
2024-05-07,high,-0.06594585591695847,0.006391577474553767,0,0.0,0,0.0
2024-05-08,high,0.1587407197129945,0.010658591979508802,0,0.0,0,0.0
2024-05-09,high,-0.08444776502193244,0.0028464489667980875,0,-0.0,0,-0.0
2024-05-10,high,-0.12344284263881428,0.009786289989895725,0,-0.0,0,-0.0
2024-05-13,high,-0.14281901355405657,0.014545234753427838,0,0.0,0,0.0
2024-05-14,high,1.3057917187956671,0.004571453935484859,0,0.0,0,0.0
2024-05-15,high,1.9662309999853589,0.012183898907045076,-1,-0.00045,0,0.0
2024-05-16,high,1.7306140644479011,0.020195192827363595,-1,0.018629338623956646,0,-0.0
2024-05-17,high,2.404143499346567,0.07438544876437181,-1,-0.056159110634873326,0,0.0
2024-05-20,high,1.7940811910656351,0.006774702038192526,-1,0.014219460494467151,0,-0.0
2024-05-21,high,1.47304821242929,0.007827856516720244,-1,0.012519477219778714,0,-0.0
2024-05-22,high,1.6805415338914478,0.000650307644243231,-1,-0.017794982203958393,0,0.0
2024-05-23,high,1.0536114449040979,0.01008548283862698,-1,0.03501627986619303,0,-0.0
2024-05-24,high,2.032908462700841,0.007916056815230554,-1,-0.07711419849766182,0,0.0
2024-05-28,high,1.8648391121649208,0.006877122022626692,-1,0.00024076642183680236,0,-0.0
2024-05-29,high,1.5019568776741195,0.008313724547555523,-1,0.016826601329100625,0,-0.0
2024-05-30,high,0.5145424355795823,0.003789619814414058,0,0.06640746594373913,0,-0.0
2024-05-31,high,0.6190922493299652,0.02194058706345392,0,0.0,0,0.0
2024-06-03,high,1.018002377279119,0.00024179976848759388,0,0.0,0,0.0
2024-06-04,high,0.44382758589641114,0.0029741036774539875,0,-0.0,0,-0.0
2024-06-05,high,0.7072606167809457,0.005073271843705429,0,0.0,0,0.0
2024-06-06,high,0.43794708021338685,0.0011123360229492452,0,-0.0,0,-0.0
2024-06-07,high,0.3455517846605684,0.007863296081935811,0,-0.0,0,-0.0
2024-06-10,high,0.2798489478942773,0.00409325184381415,0,-0.0,0,-0.0
2024-06-11,high,0.658135299962223,0.003042115364553677,0,0.0,0,0.0
2024-06-12,mid,0.7617430442870465,0.004430382261282784,0,0.0,0,0.0
2024-06-13,mid,-0.07609297615367708,0.000313919185691125,0,-0.0,0,-0.0
2024-06-14,mid,0.4423967975680142,0.009385431105762176,0,0.0,0,0.0
2024-06-17,mid,0.28453333786337975,0.002431252432907982,0,-0.0,0,-0.0
2024-06-18,mid,0.46138605542850647,0.00628532362794898,0,0.0,0,0.0
2024-06-20,mid,0.5477745924229886,0.016544089074147728,0,0.0,0,0.0
2024-06-21,mid,1.2943983249945328,0.008110419417255654,0,0.0,0,0.0
2024-06-24,mid,1.900372767188536,0.00672138825452917,-1,-0.00045,0,0.0
2024-06-25,mid,2.7952065970514526,0.010695505116581572,-1,-0.04912960426299076,0,0.0
2024-06-26,mid,2.683180143435077,0.007604491311651085,-1,-0.00043687952724329876,0,0.0
2024-06-27,mid,2.7412927056561216,0.0007093717559016888,-1,-0.025425999146781113,0,0.0
2024-06-28,mid,1.1504128473220145,0.0021626075210250395,-1,0.06337361528131497,0,-0.0
2024-07-01,mid,-0.6212995203673399,0.013415354521013167,0,0.07609406655781739,0,-0.0
2024-07-02,mid,-0.8358217951244773,0.029918263399703493,0,-0.0,0,-0.0
2024-07-03,mid,0.0031967000049312588,0.009842090457129249,0,0.0,0,0.0
2024-07-05,mid,1.7604474879860854,0.010112146411458411,-1,-0.00045,0,0.0
2024-07-08,mid,1.715227167200829,0.05451273092933007,-1,-0.005751568905472373,0,0.0
2024-07-09,mid,1.0401656477958623,0.006019011923223072,-1,0.02660529915516818,0,-0.0
2024-07-10,mid,1.2052868621841597,0.033295866026239906,-1,-0.010240145862592774,0,0.0
2024-07-11,mid,1.9974408806608708,0.01632364803093922,-1,-0.05137084337751184,0,0.0
2024-07-12,mid,1.9778486215204933,0.005938779092501401,-1,-0.012862658286871739,0,0.0
2024-07-15,mid,1.0499886826363858,0.07484019519297314,-1,0.027327605153259105,0,-0.0
2024-07-16,mid,1.38711336991456,0.10397366186273915,-1,-0.028011037235038044,0,0.0
2024-07-17,mid,0.9930037994540054,0.04070066239550685,0,0.023783714523319423,0,-0.0
2024-07-18,mid,0.6431227390926342,0.0015764945415412956,0,-0.0,0,-0.0
2024-07-19,mid,1.5530306961808784,0.011510479523290984,0,0.0,0,0.0
2024-07-22,mid,1.2970207213116227,0.05156622204163641,0,-0.0,0,-0.0
2024-07-23,mid,1.1849188593768751,0.005275031189932333,0,-0.0,0,-0.0
2024-07-24,mid,0.8921875091483884,0.012532237439430327,0,-0.0,0,-0.0
2024-07-25,mid,0.005718037963992343,0.0029321417050016674,0,-0.0,0,-0.0
2024-07-26,mid,0.5150565845524763,0.022468811881748874,0,0.0,0,0.0
2024-07-29,mid,0.2536887164808649,0.017224890425534545,0,-0.0,0,-0.0
2024-07-30,mid,-0.4186657088134469,0.05028848319996415,0,-0.0,0,-0.0
2024-07-31,mid,0.4501314200264582,0.05647348820721909,0,0.0,0,0.0
2024-08-01,high,-1.331952207448,0.02274828872090251,0,-0.0,0,-0.0
2024-08-02,high,-0.07497596206182978,0.012294090112814349,0,0.0,0,0.0
2024-08-05,high,2.2476988564700213,0.1142124648966889,-1,-0.00045,0,0.0
2024-08-06,high,1.7050627450799176,0.08593545220568144,-1,0.003635564056290695,0,-0.0
2024-08-07,high,0.4705267259952611,4.583674844460539e-05,0,0.06534424700116878,0,-0.0
2024-08-08,high,-1.516527187503279,0.03812675258331977,0,-0.0,0,-0.0
2024-08-09,high,-1.094602017851799,0.08056523770839807,0,0.0,0,0.0
2024-08-12,high,-0.8192217928159518,0.020874518339877746,0,0.0,0,0.0
2024-08-13,high,-1.0164639742302044,0.0011566232524495845,0,0.0,0,0.0
2024-08-14,high,-0.8344234234961364,0.01563980978752877,0,0.0,0,0.0
2024-08-15,high,0.07987603816636327,0.008201411877550191,0,0.0,0,0.0
2024-08-16,high,-0.5753628403110093,0.006084199832679493,0,-0.0,0,-0.0
2024-08-19,high,-0.5488658996134325,0.0068687490308345645,0,0.0,0,0.0
2024-08-20,high,-0.5136178620262432,0.011401531698196354,0,-0.0,0,-0.0
2024-08-21,high,-0.6098582569271368,0.0001561606154039108,0,0.0,0,0.0
2024-08-22,mid,-1.2377287240577861,0.004623840408760627,0,-0.0,0,-0.0
2024-08-23,mid,-0.9077821167158965,0.0092502597714621,0,0.0,0,0.0
2024-08-26,mid,-0.6217980244589011,0.02592561954231143,0,0.0,0,0.0
2024-08-27,mid,0.39224015543709023,0.0015455831153647903,0,0.0,0,0.0
2024-08-28,mid,-0.5443289755274497,0.001320670963692816,0,-0.0,0,-0.0
