date,vol_regime,zscore,pos_baseline,ret_baseline,pos_low_only_strict,ret_low_only_strict
2023-09-01,low,1.214539356773133,0,-0.0,0,-0.0
2023-09-05,low,1.1253233029690985,0,-0.0,0,-0.0
2023-09-06,low,1.2350168298010238,0,0.0,0,0.0
2023-09-07,low,0.83269310884444,0,-0.0,0,-0.0
2023-09-08,low,1.352271622985906,0,0.0,0,0.0
2023-09-11,low,1.5010784992431094,0,-0.0,0,-0.0
2023-09-12,low,1.0000883615854148,0,-0.0,0,-0.0
2023-09-13,low,0.2588383849177562,0,-0.0,0,-0.0
2023-09-14,low,0.1370831594430038,0,-0.0,0,-0.0
2023-09-15,low,-0.2492316741209176,0,-0.0,0,-0.0
2023-09-18,low,-0.45852429069174483,0,-0.0,0,-0.0
2023-09-19,low,-1.1093414737429819,0,-0.0,0,-0.0
2023-09-20,low,-1.3451130536980214,0,-0.0,0,-0.0
2023-09-21,low,-1.1521202152500039,0,0.0,0,0.0
2023-09-22,low,-1.3960520964688394,0,-0.0,0,-0.0
2023-09-25,low,-0.780942708537991,0,0.0,0,0.0
2023-09-26,low,-1.309159004018336,0,-0.0,0,-0.0
2023-09-27,low,-1.587960487784529,0,-0.0,0,-0.0
2023-09-28,low,-1.5867675334335074,0,0.0,0,0.0
2023-09-29,low,-1.3904058830832056,0,0.0,0,0.0
2023-10-02,low,-1.8775338966113708,1,-0.00045,1,-0.00045
2023-10-03,low,-2.397138654111329,1,-0.050877060208931256,1,-0.050877060208931256
2023-10-04,low,-2.053799180333627,1,0.013291593038791554,1,0.013291593038791554
2023-10-05,low,-1.4478182375049993,1,0.02572417283867401,1,0.02572417283867401
2023-10-06,low,-1.104518914510201,1,0.030496372495503687,1,0.030496372495503687
2023-10-09,low,-0.7562155026526434,0,0.014364910474153886,0,0.014364910474153886
2023-10-10,low,-0.5494775963795622,0,0.0,0,0.0
2023-10-11,low,-0.3050272361699621,0,0.0,0,0.0
2023-10-12,low,-0.6230331662597745,0,-0.0,0,-0.0
2023-10-13,low,-0.8954960065091028,0,-0.0,0,-0.0
2023-10-16,low,-1.8690759196848352,1,-0.00045,1,-0.00045
2023-10-17,low,-1.2913199825036465,1,0.033449113666141235,1,0.033449113666141235
2023-10-18,low,-1.407953158277396,1,-0.015358938947073809,1,-0.015358938947073809
2023-10-19,low,-1.1079200881056448,1,0.025152099985178863,1,0.025152099985178863
2023-10-20,low,-1.6344860372207457,1,-0.02009012040620594,1,-0.02009012040620594
2023-10-23,low,-2.8983691535229807,1,-0.03912202997903541,1,-0.03912202997903541
2023-10-24,low,-1.694195284473419,1,0.10050067882687451,1,0.10050067882687451
2023-10-25,low,-1.7284443245759693,1,0.0007887439638833288,1,0.0007887439638833288
2023-10-26,low,-1.9958501766394332,1,-0.03507587037794402,1,-0.03507587037794402
2023-10-27,low,-1.881475257943634,1,-0.008363425881070323,1,-0.008363425881070323
2023-10-30,low,-1.6977219231984773,1,0.013954250877896111,1,0.013954250877896111
2023-10-31,low,-1.571521834605168,1,0.0022780541609849787,1,0.0022780541609849787
2023-11-01,low,-1.795032172760931,1,-0.016926383616473525,1,-0.016926383616473525
2023-11-02,mid,-0.6335895774575039,0,0.07799268290766755,0,0.07799268290766755
2023-11-03,mid,-0.4474100698097854,0,0.0,0,0.0
2023-11-06,mid,-0.4305849261047202,0,0.0,0,0.0
2023-11-07,mid,-0.24265564715864418,0,0.0,0,0.0
2023-11-08,mid,-0.31582525982989734,0,-0.0,0,-0.0
2023-11-09,mid,-0.39534743380254106,0,0.0,0,0.0
2023-11-10,mid,-0.32410846185682995,0,0.0,0,0.0
2023-11-13,mid,0.16285134551982475,0,0.0,0,0.0
2023-11-14,mid,0.09037082354183334,0,-0.0,0,-0.0
2023-11-15,mid,-0.7643153126764943,0,-0.0,0,-0.0
2023-11-16,mid,-0.01060278702357116,0,0.0,0,0.0
2023-11-17,mid,-0.3918196288624841,0,-0.0,0,-0.0
2023-11-20,mid,-0.26749934241956186,0,0.0,0,0.0
2023-11-21,mid,0.6356376306647117,0,0.0,0,0.0
2023-11-22,mid,-0.14532137760745042,0,-0.0,0,-0.0
2023-11-24,mid,0.1890358967410761,0,0.0,0,0.0
2023-11-27,mid,-0.4270104007086632,0,-0.0,0,-0.0
2023-11-28,low,-0.5299794682338215,0,0.0,0,0.0
2023-11-29,low,-0.4482040783542393,0,0.0,0,0.0
2023-11-30,low,-0.6979157163002522,0,-0.0,0,-0.0
2023-12-01,low,-0.25422750446800435,0,0.0,0,0.0
2023-12-04,low,-2.190944905614368,1,-0.00045,1,-0.00045
2023-12-05,low,-3.220525016551255,1,-0.02344761489451955,1,-0.02344761489451955
2023-12-06,low,-2.7112721899135206,1,-0.007637228733807663,1,-0.007637228733807663
2023-12-07,low,-2.0250970517236557,1,0.013844921289336887,1,0.013844921289336887
2023-12-08,low,-1.6355757784197296,1,0.030139228088782995,1,0.030139228088782995
2023-12-11,low,-0.8671867165344791,0,-0.010126747460465374,0,-0.010126747460465374
2023-12-12,low,-0.9106667647345139,0,-0.0,0,-0.0
2023-12-13,low,-1.0456584538496942,0,0.0,0,0.0
2023-12-14,low,-1.2190678773064583,0,-0.0,0,-0.0
2023-12-15,low,-0.7696117048356057,0,0.0,0,0.0
2023-12-18,low,-1.124500653038879,0,-0.0,0,-0.0
2023-12-19,low,-0.8438182114297522,0,0.0,0,0.0
2023-12-20,low,-1.5754576605841424,0,-0.0,0,-0.0
2023-12-21,low,-1.3676793570424086,0,0.0,0,0.0
2023-12-22,low,-0.400055930663673,0,0.0,0,0.0
2023-12-26,low,0.17708578583000836,0,0.0,0,0.0
2023-12-27,low,1.3422440735032024,0,0.0,0,0.0
2023-12-28,low,1.7724471057278508,-1,-0.00045,-1,-0.00045
2023-12-29,low,1.1530135947129239,-1,0.04268915505240484,-1,0.04268915505240484
2024-01-02,low,0.6843119468011101,0,-0.020956423734035924,0,-0.020956423734035924
2024-01-03,low,0.6874561116384849,0,-0.0,0,-0.0
2024-01-04,low,0.478241289743162,0,0.0,0,0.0
2024-01-05,low,-0.10043414393479787,0,-0.0,0,-0.0
2024-01-08,high,-2.508758127110594,1,-0.00045,0,-0.0
2024-01-09,high,-2.2816282352822177,1,-0.019440955881899848,0,-0.0
2024-01-10,high,-2.448673145175502,1,-0.029251501662692553,0,-0.0
2024-01-11,high,-2.5712390464709656,1,-0.04732495155966625,0,-0.0
2024-01-12,high,-1.9379607455220602,1,-0.028408428193293644,0,-0.0
2024-01-16,high,-1.9306514989715546,1,-0.013325418012212997,0,-0.0
2024-01-17,high,-1.3026972051598302,1,0.0435790991513598,0,0.0
2024-01-18,high,-0.8906098555992203,0,0.0056569747883197475,0,0.0
2024-01-19,high,-1.1054754285670156,0,-0.0,0,-0.0
2024-01-22,high,-0.4412508887183921,0,0.0,0,0.0
2024-01-23,high,-0.9690311212798307,0,-0.0,0,-0.0
2024-01-24,high,-0.9919281990341231,0,-0.0,0,-0.0
2024-01-25,high,-0.742017254141315,0,0.0,0,0.0
2024-01-26,high,-0.7098059276326202,0,0.0,0,0.0
2024-01-29,high,-0.852514222028015,0,0.0,0,0.0
2024-01-30,high,-0.5864381151279825,0,0.0,0,0.0
2024-01-31,high,-0.7350543274299105,0,-0.0,0,-0.0
2024-02-01,high,-0.8249656535154847,0,-0.0,0,-0.0
2024-02-02,high,-0.8703344542223775,0,-0.0,0,-0.0
2024-02-05,high,-0.808976393282202,0,-0.0,0,-0.0
2024-02-06,high,-0.7817241673654737,0,0.0,0,0.0
2024-02-07,high,-0.9712889587860006,0,-0.0,0,-0.0
2024-02-08,high,0.052106961954439784,0,0.0,0,0.0
2024-02-09,high,0.3815491312117224,0,0.0,0,0.0
2024-02-12,high,0.5643334730943785,0,0.0,0,0.0
2024-02-13,high,0.24768255654853957,0,-0.0,0,-0.0
2024-02-14,high,0.9548252372371272,0,0.0,0,0.0
2024-02-15,high,0.04013898564792277,0,-0.0,0,-0.0
2024-02-16,high,-0.45419269285796354,0,-0.0,0,-0.0
2024-02-20,high,-0.328680773442831,0,0.0,0,0.0
2024-02-21,high,-1.0272490047622214,0,-0.0,0,-0.0
2024-02-22,high,0.7010210333490183,0,0.0,0,0.0
2024-02-23,high,0.2623146448485083,0,-0.0,0,-0.0
2024-02-26,high,0.7812813185229606,0,0.0,0,0.0
2024-02-27,high,1.0109387498325932,0,0.0,0,0.0
2024-02-28,high,-0.4502157668459465,0,-0.0,0,-0.0
2024-02-29,high,1.9054958933775326,-1,-0.00045,0,0.0
2024-03-01,high,2.1256842326887964,-1,-0.03312492703131303,0,0.0
2024-03-04,high,2.8267768857985307,-1,-0.13199491466828148,0,0.0
2024-03-05,high,0.465776489388963,0,0.1272533445882666,0,-0.0
2024-03-06,high,2.281643222301768,-1,-0.00045,0,0.0
2024-03-07,high,2.3104820566560225,-1,-0.025856235583825608,0,0.0
2024-03-08,high,2.690391560834763,-1,-0.06797115858818237,0,0.0
2024-03-11,high,1.7768040469075395,-1,0.03724201930194759,0,-0.0
2024-03-12,high,2.4841402553217056,-1,-0.08581386910562404,0,0.0
2024-03-13,high,2.6971323100767934,-1,-0.07784722341848767,0,0.0
2024-03-14,high,2.2522561659090004,-1,0.018728317494543838,0,-0.0
2024-03-15,high,2.718505114874189,-1,-0.10211614131499365,0,0.0
2024-03-18,high,1.5822105209866673,-1,0.12024862773428907,0,-0.0
2024-03-19,high,2.046008627670961,-1,-0.061130527073509335,0,0.0
2024-03-20,high,1.4176392778139397,-1,0.04138459160089286,0,-0.0
2024-03-21,high,1.921221000649832,-1,-0.08159351979920196,0,0.0
2024-03-22,high,1.7252217796504095,-1,0.013596630196885569,0,-0.0
2024-03-25,high,1.8018927765881083,-1,-0.09177376532811055,0,0.0
2024-03-26,high,1.7018360702972843,-1,-0.010740018739792901,0,0.0
2024-03-27,high,1.7414469423053218,-1,-0.03286445837186144,0,0.0
2024-03-28,high,0.8291589374905787,0,0.13705658736612158,0,-0.0
2024-04-01,high,0.6902359362122976,0,-0.0,0,-0.0
2024-04-02,high,1.034830445463754,0,0.0,0,0.0
2024-04-03,high,0.9910109187858783,0,0.0,0,0.0
2024-04-04,high,0.5926929264369732,0,-0.0,0,-0.0
2024-04-05,high,-0.07840156353300372,0,-0.0,0,-0.0
2024-04-08,high,-0.4208133899973622,0,-0.0,0,-0.0
2024-04-09,high,-0.4019851966719574,0,0.0,0,0.0
2024-04-10,high,-0.11815361930553656,0,0.0,0,0.0
2024-04-11,high,-0.17789767090692357,0,0.0,0,0.0
2024-04-12,high,-0.04208229763922341,0,0.0,0,0.0
2024-04-15,high,-0.13660710376797192,0,-0.0,0,-0.0
2024-04-16,high,-0.8558293309801902,0,-0.0,0,-0.0
2024-04-17,high,-0.8680348031080369,0,0.0,0,0.0
2024-04-18,high,-1.3845057331725772,0,-0.0,0,-0.0
2024-04-19,high,-1.7616169083528512,1,-0.00045,0,-0.0
2024-04-22,high,-1.277437927914632,1,0.061016989019932535,0,0.0
2024-04-23,high,-1.0760214171066187,1,0.020391268642017256,0,0.0
2024-04-24,high,-1.0476704739744462,1,-0.008028098388287656,0,-0.0
2024-04-25,high,-1.2357953006728053,1,-0.024589680216298395,0,-0.0
2024-04-26,high,-0.6604949497811927,0,0.0497635190246827,0,0.0
2024-04-29,high,-0.5507467310812004,0,0.0,0,0.0
2024-04-30,high,-1.5391907411169652,0,-0.0,0,-0.0
2024-05-01,high,-1.1256360805701189,0,0.0,0,0.0
2024-05-02,high,-0.41454260809163435,0,0.0,0,0.0
2024-05-03,high,-0.6205326861536785,0,-0.0,0,-0.0
2024-05-06,high,-0.2722151085707641,0,0.0,0,0.0
2024-05-07,high,-0.06594585591695847,0,0.0,0,0.0
2024-05-08,high,0.1587407197129945,0,0.0,0,0.0
2024-05-09,high,-0.08444776502193244,0,-0.0,0,-0.0
2024-05-10,high,-0.12344284263881428,0,-0.0,0,-0.0
2024-05-13,high,-0.14281901355405657,0,0.0,0,0.0
2024-05-14,high,1.3057917187956671,0,0.0,0,0.0
2024-05-15,high,1.9662309999853589,-1,-0.00045,0,0.0
2024-05-16,high,1.7306140644479011,-1,0.018629338623956646,0,-0.0
2024-05-17,high,2.404143499346567,-1,-0.056159110634873326,0,0.0
2024-05-20,high,1.7940811910656351,-1,0.014219460494467151,0,-0.0
2024-05-21,high,1.47304821242929,-1,0.012519477219778714,0,-0.0
2024-05-22,high,1.6805415338914478,-1,-0.017794982203958393,0,0.0
2024-05-23,high,1.0536114449040979,-1,0.03501627986619303,0,-0.0
2024-05-24,high,2.032908462700841,-1,-0.07711419849766182,0,0.0
2024-05-28,high,1.8648391121649208,-1,0.00024076642183680236,0,-0.0
2024-05-29,high,1.5019568776741195,-1,0.016826601329100625,0,-0.0
2024-05-30,high,0.5145424355795823,0,0.06640746594373913,0,-0.0
2024-05-31,high,0.6190922493299652,0,0.0,0,0.0
2024-06-03,high,1.018002377279119,0,0.0,0,0.0
2024-06-04,high,0.44382758589641114,0,-0.0,0,-0.0
2024-06-05,high,0.7072606167809457,0,0.0,0,0.0
2024-06-06,high,0.43794708021338685,0,-0.0,0,-0.0
2024-06-07,high,0.3455517846605684,0,-0.0,0,-0.0
2024-06-10,high,0.2798489478942773,0,-0.0,0,-0.0
2024-06-11,high,0.658135299962223,0,0.0,0,0.0
2024-06-12,mid,0.7617430442870465,0,0.0,0,0.0
2024-06-13,mid,-0.07609297615367708,0,-0.0,0,-0.0
2024-06-14,mid,0.4423967975680142,0,0.0,0,0.0
2024-06-17,mid,0.28453333786337975,0,-0.0,0,-0.0
2024-06-18,mid,0.46138605542850647,0,0.0,0,0.0
2024-06-20,mid,0.5477745924229886,0,0.0,0,0.0
2024-06-21,mid,1.2943983249945328,0,0.0,0,0.0
2024-06-24,mid,1.900372767188536,-1,-0.00045,0,0.0
2024-06-25,mid,2.7952065970514526,-1,-0.04912960426299076,0,0.0
2024-06-26,mid,2.683180143435077,-1,-0.00043687952724329876,0,0.0
2024-06-27,mid,2.7412927056561216,-1,-0.025425999146781113,0,0.0
2024-06-28,mid,1.1504128473220145,-1,0.06337361528131497,0,-0.0
2024-07-01,mid,-0.6212995203673399,0,0.07609406655781739,0,-0.0
2024-07-02,mid,-0.8358217951244773,0,-0.0,0,-0.0
2024-07-03,mid,0.0031967000049312588,0,0.0,0,0.0
2024-07-05,mid,1.7604474879860854,-1,-0.00045,0,0.0
2024-07-08,mid,1.715227167200829,-1,-0.005751568905472373,0,0.0
2024-07-09,mid,1.0401656477958623,-1,0.02660529915516818,0,-0.0
2024-07-10,mid,1.2052868621841597,-1,-0.010240145862592774,0,0.0
2024-07-11,mid,1.9974408806608708,-1,-0.05137084337751184,0,0.0
2024-07-12,mid,1.9778486215204933,-1,-0.012862658286871739,0,0.0
2024-07-15,mid,1.0499886826363858,-1,0.027327605153259105,0,-0.0
2024-07-16,mid,1.38711336991456,-1,-0.028011037235038044,0,0.0
2024-07-17,mid,0.9930037994540054,0,0.023783714523319423,0,-0.0
2024-07-18,mid,0.6431227390926342,0,-0.0,0,-0.0
2024-07-19,mid,1.5530306961808784,0,0.0,0,0.0
2024-07-22,mid,1.2970207213116227,0,-0.0,0,-0.0
2024-07-23,mid,1.1849188593768751,0,-0.0,0,-0.0
2024-07-24,mid,0.8921875091483884,0,-0.0,0,-0.0
2024-07-25,mid,0.005718037963992343,0,-0.0,0,-0.0
2024-07-26,mid,0.5150565845524763,0,0.0,0,0.0
2024-07-29,mid,0.2536887164808649,0,-0.0,0,-0.0
2024-07-30,mid,-0.4186657088134469,0,-0.0,0,-0.0
2024-07-31,mid,0.4501314200264582,0,0.0,0,0.0
2024-08-01,high,-1.331952207448,0,-0.0,0,-0.0
2024-08-02,high,-0.07497596206182978,0,0.0,0,0.0
2024-08-05,high,2.2476988564700213,-1,-0.00045,0,0.0
2024-08-06,high,1.7050627450799176,-1,0.003635564056290695,0,-0.0
2024-08-07,high,0.4705267259952611,0,0.06534424700116878,0,-0.0
2024-08-08,high,-1.516527187503279,0,-0.0,0,-0.0
2024-08-09,high,-1.094602017851799,0,0.0,0,0.0
2024-08-12,high,-0.8192217928159518,0,0.0,0,0.0
2024-08-13,high,-1.0164639742302044,0,0.0,0,0.0
2024-08-14,high,-0.8344234234961364,0,0.0,0,0.0
2024-08-15,high,0.07987603816636327,0,0.0,0,0.0
2024-08-16,high,-0.5753628403110093,0,-0.0,0,-0.0
2024-08-19,high,-0.5488658996134325,0,0.0,0,0.0
2024-08-20,high,-0.5136178620262432,0,-0.0,0,-0.0
2024-08-21,high,-0.6098582569271368,0,0.0,0,0.0
2024-08-22,mid,-1.2377287240577861,0,-0.0,0,-0.0
2024-08-23,mid,-0.9077821167158965,0,0.0,0,0.0
2024-08-26,mid,-0.6217980244589011,0,0.0,0,0.0
2024-08-27,mid,0.39224015543709023,0,0.0,0,0.0
2024-08-28,mid,-0.5443289755274497,0,-0.0,0,-0.0
2024-08-29,mid,-0.6639045232032923,0,-0.0,0,-0.0
2024-08-30,mid,-0.47082844013295266,0,0.0,0,0.0
2024-09-03,mid,-1.066256081028292,0,-0.0,0,-0.0
2024-09-04,mid,-0.9046913688491249,0,0.0,0,0.0
2024-09-05,mid,-0.6052576028124271,0,-0.0,0,-0.0
2024-09-06,mid,-0.05811519441246464,0,0.0,0,0.0
2024-09-09,mid,-0.1765871295277631,0,0.0,0,0.0
2024-09-10,mid,0.28200995088418784,0,0.0,0,0.0
2024-09-11,mid,0.40624176319073013,0,0.0,0,0.0
2024-09-12,mid,0.15671317666539383,0,-0.0,0,-0.0
2024-09-13,mid,0.3126291048140908,0,0.0,0,0.0
2024-09-16,low,0.7310217541594487,0,0.0,0,0.0
2024-09-17,low,-1.4184528931117502,0,-0.0,0,-0.0
2024-09-18,low,-2.363359615623864,1,-0.00045,1,-0.00045
2024-09-19,low,-0.5747184970242727,0,0.06407090628853346,0,0.06407090628853346
2024-09-20,low,-0.8535971481331454,0,-0.0,0,-0.0
2024-09-23,low,0.31387740527830404,0,0.0,0,0.0
2024-09-24,low,0.277872877956918,0,0.0,0,0.0
2024-09-25,low,0.9302310858989473,0,0.0,0,0.0
2024-09-26,low,2.0142486907629777,-1,-0.00045,-1,-0.00045
2024-09-27,low,3.005044990606167,-1,-0.050493750438005636,-1,-0.050493750438005636
2024-09-30,low,2.9376266910193523,-1,-0.0014862738297066885,-1,-0.0014862738297066885
2024-10-01,low,3.006175249184049,-1,-0.011858392172218478,-1,-0.011858392172218478
2024-10-02,low,2.7783482574764453,-1,-0.015979265136106598,-1,-0.015979265136106598
2024-10-03,low,2.252735038006518,-1,0.009938932114551526,-1,0.009938932114551526
2024-10-04,low,2.4911367577413683,-1,-0.054890433915957305,-1,-0.054890433915957305
2024-10-07,low,2.6653897106370903,-1,-0.05104280726280235,-1,-0.05104280726280235
2024-10-08,low,2.6120132332953423,-1,-0.03482641477473368,-1,-0.03482641477473368
2024-10-09,low,2.4739305188802656,-1,-0.012622490214843535,-1,-0.012622490214843535
2024-10-10,low,2.0198785191597843,-1,0.023441524285845304,-1,0.023441524285845304
2024-10-11,mid,2.420067090498672,-1,-0.11692718250451029,0,-0.11737718250451029
2024-10-14,high,1.133134287302027,-1,0.12239938730700484,0,-0.0
2024-10-15,high,0.5842549492517922,0,0.05350955923013002,0,-0.0
2024-10-16,high,0.41568852494740965,0,-0.0,0,-0.0
2024-10-17,high,0.39046657622128234,0,0.0,0,0.0
2024-10-18,high,1.0208000488902993,0,0.0,0,0.0
2024-10-21,high,1.266834988777442,0,0.0,0,0.0
2024-10-22,high,1.2045313884448647,0,0.0,0,0.0
2024-10-23,high,1.1039118773235395,0,-0.0,0,-0.0
2024-10-24,high,1.4212831374341293,0,0.0,0,0.0
2024-10-25,high,1.5410216413443023,0,0.0,0,0.0
2024-10-28,high,1.454975216933066,0,0.0,0,0.0
2024-10-29,high,0.979800771711823,0,-0.0,0,-0.0
2024-10-30,high,0.6696277535554022,0,-0.0,0,-0.0
2024-10-31,high,0.9422448382898526,0,0.0,0,0.0
2024-11-01,high,0.509819648549263,0,-0.0,0,-0.0
2024-11-04,high,0.5710859711896682,0,-0.0,0,-0.0
2024-11-05,high,0.3444764396678585,0,-0.0,0,-0.0
2024-11-06,high,0.0018040784708545368,0,0.0,0,0.0
2024-11-07,high,0.4768070184203104,0,0.0,0,0.0
2024-11-08,high,0.2055661147609473,0,-0.0,0,-0.0
2024-11-11,high,-0.1928192905526291,0,0.0,0,0.0
2024-11-12,high,0.716882402920459,0,0.0,0,0.0
2024-11-13,high,-1.4343408053125815,0,-0.0,0,-0.0
2024-11-14,high,-0.498650877114,0,0.0,0,0.0
2024-11-15,high,-1.0858589128152003,0,-0.0,0,-0.0
2024-11-18,high,1.093266687570833,0,0.0,0,0.0
2024-11-19,high,2.141661566867676,-1,-0.00045,0,0.0
2024-11-20,high,2.599022005931879,-1,-0.07405317802930973,0,0.0
2024-11-21,high,-0.7220808447323394,0,0.21565890285230996,0,-0.0
2024-11-22,high,0.009171853180970765,0,0.0,0,0.0
2024-11-25,high,0.7821444929764031,0,0.0,0,0.0
2024-11-26,high,-0.7903869862497602,0,-0.0,0,-0.0
2024-11-27,high,-0.5493823409864312,0,0.0,0,0.0
2024-11-29,high,-1.0897393518688288,0,-0.0,0,-0.0
2024-12-02,high,-0.930389505888476,0,0.0,0,0.0
2024-12-03,high,-1.1885970756660198,0,-0.0,0,-0.0
2024-12-04,high,-0.6233186723209284,0,0.0,0,0.0
2024-12-05,high,-0.7666577498423784,0,-0.0,0,-0.0
2024-12-06,high,-1.2176295645190343,0,-0.0,0,-0.0
2024-12-09,high,-1.6093741309568879,0,-0.0,0,-0.0
2024-12-10,high,-0.8849973315865963,0,0.0,0,0.0
2024-12-11,high,-0.7032938338369698,0,0.0,0,0.0
2024-12-12,high,-1.065245667631042,0,-0.0,0,-0.0
2024-12-13,high,-0.7595307544742468,0,0.0,0,0.0
2024-12-16,high,-1.7071171081557286,0,-0.0,0,-0.0
2024-12-17,high,-2.1994041069298786,1,-0.00045,0,-0.0
2024-12-18,high,-1.9582453497950887,1,-0.022254831367025024,0,-0.0
2024-12-19,high,-2.009333895625854,1,-0.03349574653131108,0,-0.0
2024-12-20,high,-0.8057828536914937,0,0.11162247623927228,0,0.0
2024-12-23,high,-1.1359261513707088,0,-0.0,0,-0.0
2024-12-24,high,-1.020422611728933,0,0.0,0,0.0
2024-12-26,high,-0.9394407389420332,0,-0.0,0,-0.0
2024-12-27,high,-0.9429518311195896,0,-0.0,0,-0.0
2024-12-30,high,-1.428997992734972,0,-0.0,0,-0.0
2024-12-31,high,-1.8358930957501656,1,-0.00045,0,-0.0
2025-01-02,high,-1.9040849418177566,1,-0.013938732863502612,0,-0.0
2025-01-03,high,-0.9312748564338706,0,0.11508497242073604,0,0.0
2025-01-06,high,-0.485076986877064,0,0.0,0,0.0
2025-01-07,high,-0.6297244508884698,0,-0.0,0,-0.0
2025-01-08,high,-0.5267812777477291,0,-0.0,0,-0.0
2025-01-10,high,-0.5471971509406247,0,-0.0,0,-0.0
2025-01-13,mid,-0.4367944802649067,0,0.0,0,0.0
2025-01-14,mid,-0.31714428375998793,0,0.0,0,0.0
2025-01-15,mid,-0.5024141469356198,0,-0.0,0,-0.0
2025-01-16,mid,-0.007438954185496616,0,0.0,0,0.0
2025-01-17,mid,0.015802608885312566,0,0.0,0,0.0
2025-01-21,mid,-0.6618685504425367,0,-0.0,0,-0.0
2025-01-22,mid,-0.44673304092396976,0,0.0,0,0.0
2025-01-23,mid,-0.684097685869566,0,-0.0,0,-0.0
2025-01-24,mid,-1.7595915180257855,1,-0.00045,0,-0.0
2025-01-27,mid,-1.1934798547824186,1,0.0188529657512358,0,0.0
2025-01-28,mid,-1.5503429051414517,1,-0.02453534809137904,0,-0.0
2025-01-29,mid,-1.8754602318690237,1,-0.01625328746497046,0,-0.0
2025-01-30,mid,-2.14626258514518,1,-0.017053856065202357,0,-0.0
2025-01-31,mid,-1.5697127857219113,1,0.014713734111610331,0,0.0
2025-02-03,mid,-0.5446131027477216,0,0.04954633593213443,0,0.0
2025-02-04,mid,0.6394533819989724,0,0.0,0,0.0
2025-02-05,mid,0.38839778221670285,0,-0.0,0,-0.0
2025-02-06,low,-0.19185009386047683,0,-0.0,0,-0.0
2025-02-07,low,-0.013424477160389078,0,0.0,0,0.0
2025-02-10,low,0.12553283065419374,0,0.0,0,0.0
2025-02-11,low,-0.1680279654066905,0,-0.0,0,-0.0
2025-02-12,low,-0.4312412288507925,0,-0.0,0,-0.0
2025-02-13,low,-0.08731878664736464,0,0.0,0,0.0
2025-02-14,low,0.35167550844455775,0,0.0,0,0.0
2025-02-18,low,0.8174909050737553,0,0.0,0,0.0
2025-02-19,low,-0.67584621697793,0,-0.0,0,-0.0
2025-02-20,low,-0.9186737317177712,0,-0.0,0,-0.0
2025-02-21,low,-1.6631554428473387,0,-0.0,0,-0.0
2025-02-24,low,-0.9849737514704762,0,0.0,0,0.0
2025-02-25,low,-2.2390997970614057,1,-0.00045,1,-0.00045
2025-02-26,low,0.5773128529019738,0,0.11970118622640744,0,0.11970118622640744
2025-02-27,mid,-1.3918544441657812,0,-0.0,0,-0.0
2025-02-28,mid,0.061367702383148884,0,0.0,0,0.0
2025-03-03,mid,-0.9689670648113475,0,-0.0,0,-0.0
2025-03-04,mid,0.6168234076433169,0,0.0,0,0.0
2025-03-05,mid,1.6579453307211327,0,0.0,0,0.0
2025-03-06,mid,1.5545751986405438,0,-0.0,0,-0.0
2025-03-07,mid,1.5650566049581272,0,-0.0,0,-0.0
2025-03-10,mid,1.209273003532487,0,-0.0,0,-0.0
2025-03-11,mid,1.0185526603442632,0,0.0,0,0.0
2025-03-12,mid,0.762071420602461,0,-0.0,0,-0.0
2025-03-13,mid,1.7665366796349111,-1,-0.00045,0,0.0
2025-03-14,high,2.6105716358120117,-1,-0.08067823028255916,0,0.0
2025-03-17,high,2.132462896161043,-1,0.012616930544324171,0,-0.0
2025-03-18,high,1.769251174929539,-1,0.01494282651817232,0,-0.0
2025-03-19,high,1.4879515551147902,-1,-0.003768454479319505,0,0.0
2025-03-20,high,1.9930950846716056,-1,-0.03664429836770741,0,0.0
2025-03-21,mid,1.9070088496194748,-1,-0.008451395678186903,0,0.0
2025-03-24,high,2.060749965839877,-1,-0.04680849253671281,0,0.0
2025-03-25,high,2.0392473859672173,-1,-0.018581047835878776,0,0.0
2025-03-26,high,1.5930195905831928,-1,0.027731196481619008,0,-0.0
2025-03-27,high,1.276689955048454,-1,0.018668099263358353,0,-0.0
2025-03-28,high,0.5990831764210525,0,0.06220809966755667,0,-0.0
2025-03-31,high,0.9008900519476696,0,0.0,0,0.0
2025-04-01,high,0.9177258636740715,0,0.0,0,0.0
2025-04-02,high,1.581038009199078,0,0.0,0,0.0
2025-04-03,high,0.3616598981811459,0,-0.0,0,-0.0
2025-04-04,high,0.5648752274396212,0,0.0,0,0.0
2025-04-07,high,0.576764891712813,0,-0.0,0,-0.0
2025-04-08,high,-0.1310367768798236,0,-0.0,0,-0.0
2025-04-09,high,0.8931778425270536,0,0.0,0,0.0
2025-04-10,high,0.5414556499720347,0,-0.0,0,-0.0
2025-04-11,high,0.7400763502685291,0,0.0,0,0.0
2025-04-14,high,0.9523988683105592,0,0.0,0,0.0
2025-04-15,mid,1.169335190216388,0,0.0,0,0.0
2025-04-16,mid,1.0246940821786967,0,-0.0,0,-0.0
2025-04-17,mid,0.9692376603200709,0,0.0,0,0.0
2025-04-21,mid,-0.030751240768185598,0,-0.0,0,-0.0
2025-04-22,mid,-0.8182229474078319,0,-0.0,0,-0.0
2025-04-23,mid,-0.8783171695597338,0,0.0,0,0.0
2025-04-24,mid,-0.8666108266961824,0,0.0,0,0.0
2025-04-25,mid,0.06392991412974024,0,0.0,0,0.0
